dataset,model,oof_auc,oof_ap,oof_acc,oof_bal_acc,oof_f1,oof_n_tasks_scored,val_auc,val_ap,val_acc,val_bal_acc,val_f1,val_n_tasks_scored,test_auc,test_ap,test_acc,test_bal_acc,test_f1,test_n_tasks_scored,oof_rmse,oof_mae,oof_r2,oof_rmse_norm,oof_mae_norm,oof_n_scored,val_rmse,val_mae,val_r2,val_rmse_norm,val_mae_norm,val_n_scored,test_rmse,test_mae,test_r2,test_rmse_norm,test_mae_norm,test_n_scored
clintox,trf,0.9753947600433528,0.9205320333402683,0.9459459459459459,0.8973592274326283,0.8234317765567766,2.0,0.9558651418026418,0.9009161647327935,0.9358108108108107,0.9022160709660709,0.8594389844389845,2.0,0.9819076609434032,0.9432560828766161,0.9493243243243243,0.8943543560393521,0.8692443269442609,2.0,,,,,,,,,,,,,,,,,,
clintox,hybrid,0.9423425805896521,0.9073409388286869,0.9522804054054054,0.8915461902204509,0.8587230628152224,2.0,0.9668074980574981,0.9106733471669156,0.9290540540540541,0.8536292411292412,0.8321864594894561,2.0,0.9583136946844724,0.9111882316073414,0.9425675675675675,0.7835007294355292,0.8295486801021856,2.0,,,,,,,,,,,,,,,,,,
clintox,ens,0.9753947600433528,0.9205320333402683,0.9459459459459459,0.8973592274326283,0.8234317765567766,2.0,0.9558651418026418,0.9009161647327935,0.9358108108108107,0.9022160709660709,0.8594389844389845,2.0,0.9819076609434032,0.9432560828766161,0.9493243243243243,0.8943543560393521,0.8692443269442609,2.0,,,,,,,,,,,,,,,,,,
esol,rf,,,,,,,,,,,,,,,,,,,1.636439819276063,1.2840544233534505,0.2629567636935064,0.7918037290955147,0.6212994017846832,902.0,2.2469169588514255,1.79584834848055,0.4145398804177588,1.087187690026736,0.8689347463116455,112.0,1.6193968241380712,1.181494535111001,0.49746321354103373,0.7835573475627137,0.5716750275734056,114.0
esol,gnn,,,,,,,,,,,,,,,,,,,1.0477979188379805,0.8060740965984295,0.6978323611778485,0.5069849130421781,0.3900250214494831,902.0,1.2425995578845739,0.9510457568694358,0.8209453259466151,0.6012411529687076,0.46017065092122983,112.0,1.0311527214601448,0.7532231373042648,0.7962454683918435,0.49893100895108133,0.364452686822532,114.0
esol,trf,,,,,,,,,,,,,,,,,,,1.5356658722533805,1.2288510478304777,0.3509377458978563,0.7430434959917191,0.5945888328515179,902.0,1.7618518018007576,1.4327331715861857,0.6400335519636355,0.8524852612035787,0.6932387336814178,112.0,1.3460352429101745,1.0724243380192175,0.6528044470047907,0.6512892880483413,0.5189005914021676,114.0
esol,hybrid,,,,,,,,,,,,,,,,,,,0.913659750522057,0.7025932268897859,0.7702466382825114,0.44208115023006544,0.33995502342071443,902.0,1.3228178776269883,1.014002466521877,0.7970806865803447,0.6400553910272261,0.4906327289562406,112.0,0.9998941372136678,0.7359501260746422,0.8084115447872092,0.48380630758347704,0.3560950102717534,114.0
esol,ens,,,,,,,,,,,,,,,,,,,0.9169325110294273,0.7060621929705984,0.7685977215086947,0.44366470004573716,0.34163350878054166,902.0,1.3228178776269883,1.014002466521877,0.7970806865803447,0.6400553910272261,0.4906327289562406,112.0,0.9998941372136678,0.7359501260746422,0.8084115447872092,0.48380630758347704,0.3560950102717534,114.0
lipophilicity,rf,,,,,,,,,,,,,,,,,,,0.951838626012358,0.7446124534548555,0.37603016093602615,0.7859985754726538,0.6148776816786959,3360.0,1.0274239444108333,0.8021359172950128,0.3232447553891308,0.8484145680204046,0.6623787594864265,420.0,0.8768710982971847,0.6906650236563664,0.37379797475188725,0.7240927351542258,0.5703295809679011,420.0
lipophilicity,gnn,,,,,,,,,,,,,,,,,,,0.8125171619580923,0.5860851190124822,0.5453239964069847,0.6709512667306405,0.48397076569526687,3360.0,0.8180263797791294,0.6102734726068404,0.5709905265217304,0.6755006065461983,0.5039447517771761,420.0,0.6871598402944685,0.528631917870606,0.6154449701782022,0.5674351101469758,0.4365277086268179,420.0
lipophilicity,trf,,,,,,,,,,,,,,,,,,,1.0568696651220917,0.8306583319405709,0.23072819759796137,0.8727299234812094,0.6859316776679147,3360.0,1.0257672224364047,0.8157992439647462,0.3254255325200922,0.8470464988159528,0.6736615074282911,420.0,0.9848975390254632,0.7829795082031579,0.21000369406047614,0.813297592159793,0.6465599958369109,420.0
lipophilicity,hybrid,,,,,,,,,,,,,,,,,,,0.7669648540922047,0.5709178823637697,0.5948760911838665,0.633335595214895,0.47144613591670004,3360.0,0.7446618303176497,0.573514361786988,0.6444911215188459,0.6149184555480862,0.47359022743822565,420.0,0.6630544812503624,0.5141708039004842,0.6419518903848089,0.5475296583696088,0.4245861728773369,420.0
lipophilicity,ens,,,,,,,,,,,,,,,,,,,0.7692613482621757,0.5697320429135247,0.5924463642730686,0.6352319682941644,0.4704669067772643,3360.0,0.7456158812780376,0.5736959376093514,0.6435795913571081,0.6157062810001115,0.47374016707485894,420.0,0.6605740073758501,0.5116095245802144,0.6446257815059522,0.5454813606029678,0.4224711485001968,420.0
